, 距离（米） ,showName,建成年代,楼栋数, 总户数 , 成交均价（元） , 在售均价（元） ,在售套数,纬度,经度,详情页链接,地图链接,rentTotal,1室房租均价
5014527045315590," 4,108 ",仙霞路442号,1985.0,1.0, 12 , -   ," 107,467 ",1.0,31.211547,121.39972,http://m.sh.lianjia.com/xiaoqu/5014527045315590.html,"http://m.sh.lianjia.com/map/pos?pos=121.39972,31.211547",,
5015276030570470," 2,441 ",东兰兴城（木兰苑）,2001.0,19.0, 228 , -   ," 66,345 ",4.0,31.160783,121.393359,http://m.sh.lianjia.com/xiaoqu/5015276030570470.html,"http://m.sh.lianjia.com/map/pos?pos=121.393359,31.160783",,
5015276124966620," 2,147 ",东兰兴城（东兰新村）,1998.0,71.0, 900 ," 56,498 "," 57,854 ",21.0,31.161553,121.390135,http://m.sh.lianjia.com/xiaoqu/5015276124966620.html,"http://m.sh.lianjia.com/map/pos?pos=121.390135,31.161553",,
5015276210926140," 2,251 ",东兰兴城（惠兰苑）,2002.0,24.0, 352 ," 57,480 "," 65,144 ",4.0,31.161557,121.391589,http://m.sh.lianjia.com/xiaoqu/5015276210926140.html,"http://m.sh.lianjia.com/map/pos?pos=121.391589,31.161557",,
5015276210926180," 2,254 ",东兰兴城（玉兰苑）,2002.0,33.0, 396 ," 58,324 "," 68,385 ",1.0,31.160075,121.389984,http://m.sh.lianjia.com/xiaoqu/5015276210926180.html,"http://m.sh.lianjia.com/map/pos?pos=121.389984,31.160075",,
5016389506369540," 4,549 ",蒲松北路27号,1986.0,1.0, 11 , -   ," 63,116 ",1.0,31.223561,121.381418,http://m.sh.lianjia.com/xiaoqu/5016389506369540.html,"http://m.sh.lianjia.com/map/pos?pos=121.381418,31.223561",,
5016389506369790," 4,524 ",天山西路355号,1990.0,1.0, 12 , -   ," 60,352 ",1.0,31.22324,121.373628,http://m.sh.lianjia.com/xiaoqu/5016389506369790.html,"http://m.sh.lianjia.com/map/pos?pos=121.373628,31.22324",,
5016389506370270," 1,890 ",哈密路2028号,1993.0,1.0, 24 , -   ," 62,921 ",1.0,31.197091,121.376591,http://m.sh.lianjia.com/xiaoqu/5016389506370270.html,"http://m.sh.lianjia.com/map/pos?pos=121.376591,31.197091",,
5016389506370540," 4,071 ",仙霞路456号,1985.0,1.0, 12 , -   ," 64,550 ",1.0,31.211363,121.399377,http://m.sh.lianjia.com/xiaoqu/5016389506370540.html,"http://m.sh.lianjia.com/map/pos?pos=121.399377,31.211363",,
5016389545929880," 5,953 ",冬梅路1019弄,2003.0,3.0, 3 , -   ," 44,494 ",1.0,31.137082,121.338754,http://m.sh.lianjia.com/xiaoqu/5016389545929880.html,"http://m.sh.lianjia.com/map/pos?pos=121.338754,31.137082",,
5016389545930100," 5,568 ",云雾山路21号,1991.0,1.0, 28 , -   ," 73,219 ",1.0,31.222052,121.409098,http://m.sh.lianjia.com/xiaoqu/5016389545930100.html,"http://m.sh.lianjia.com/map/pos?pos=121.409098,31.222052",,
5016839425142810," 2,388 ",京润花园,1998.0,30.0, 546 , -   ," 49,191 ",5.0,31.175309,121.356313,http://m.sh.lianjia.com/xiaoqu/5016839425142810.html,"http://m.sh.lianjia.com/map/pos?pos=121.356313,31.175309",,
5017972130231210," 2,722 ",华夏茗苑（二期）,2010.0,17.0, 62 , -   ," 85,706 ",1.0,31.157151,121.362213,http://m.sh.lianjia.com/xiaoqu/5017972130231210.html,"http://m.sh.lianjia.com/map/pos?pos=121.362213,31.157151",,
5018087861040010," 2,592 ",春晖小区（航华二村三街坊）,1997.0,40.0, 678 , -   ," 52,916 ",11.0,31.172607,121.354856,http://m.sh.lianjia.com/xiaoqu/5018087861040010.html,"http://m.sh.lianjia.com/map/pos?pos=121.354856,31.172607",,
5018157867643170," 2,713 ",驰骋小区,1995.0,59.0," 1,032 ", -   ," 48,962 ",20.0,31.17642,121.353247,http://m.sh.lianjia.com/xiaoqu/5018157867643170.html,"http://m.sh.lianjia.com/map/pos?pos=121.353247,31.17642",,
5020020526970100," 5,711 ",遵义路533号,,1.0, 24 , -   ," 68,365 ",1.0,31.218659,121.41454,http://m.sh.lianjia.com/xiaoqu/5020020526970100.html,"http://m.sh.lianjia.com/map/pos?pos=121.41454,31.218659",,
5011000000076,,,,,,,,,,,,,,3350.0
5011000000098,,,,,,,,,,,,,,
5011000000151,,,,,,,,,,,,,,
5011000000249,,,,,,,,,,,,,,
5011000000257,,,,,,,,,,,,,,2983.33333333
5011000000261,,,,,,,,,,,,,,1328.4
5011000000266,,,,,,,,,,,,,,
5011000000389,,,,,,,,,,,,,,
5011000000449,,,,,,,,,,,,,,
5011000000456,,,,,,,,,,,,,,
5011000000611,,,,,,,,,,,,,,
5011000000679,,,,,,,,,,,,,,
5011000000861,,,,,,,,,,,,,,
5011000000967,,,,,,,,,,,,,,
5011000001394,,,,,,,,,,,,,,1375.14285714
5011000001540,,,,,,,,,,,,,,2350.0
5011000001625,,,,,,,,,,,,,,2353.27272727
5011000001783,,,,,,,,,,,,,,
5011000001916,,,,,,,,,,,,,,4333.0
5011000001917,,,,,,,,,,,,,,3820.0
5011000002033,,,,,,,,,,,,,,
5011000002068,,,,,,,,,,,,,,
5011000002077,,,,,,,,,,,,,,
5011000002311,,,,,,,,,,,,,,
5011000002313,,,,,,,,,,,,,,
5011000002342,,,,,,,,,,,,,,
5011000002362,,,,,,,,,,,,,,
5011000002470,,,,,,,,,,,,,,
5011000002476,,,,,,,,,,,,,,
5011000002492,,,,,,,,,,,,,,
5011000002513,,,,,,,,,,,,,,
5011000002686,,,,,,,,,,,,,,
5011000002744,,,,,,,,,,,,,,
5011000002781,,,,,,,,,,,,,,
5011000002794,,,,,,,,,,,,,,
5011000002816,,,,,,,,,,,,,,
5011000002899,,,,,,,,,,,,,,
5011000002907,,,,,,,,,,,,,,
5011000002911,,,,,,,,,,,,,,
5011000002945,,,,,,,,,,,,,,
5011000003030,,,,,,,,,,,,,,
5011000003062,,,,,,,,,,,,,,
5011000003077,,,,,,,,,,,,,,
5011000003104,,,,,,,,,,,,,,
5011000003106,,,,,,,,,,,,,,
5011000003124,,,,,,,,,,,,,,
5011000003176,,,,,,,,,,,,,,
5011000003187,,,,,,,,,,,,,,
5011000003287,,,,,,,,,,,,,,
5011000003295,,,,,,,,,,,,,,
5011000003307,,,,,,,,,,,,,,
5011000003360,,,,,,,,,,,,,,
5011000003379,,,,,,,,,,,,,,
5011000003426,,,,,,,,,,,,,,
5011000003432,,,,,,,,,,,,,,
5011000003447,,,,,,,,,,,,,,
5011000003448,,,,,,,,,,,,,,
5011000003458,,,,,,,,,,,,,,
5011000003466,,,,,,,,,,,,,,
5011000003499,,,,,,,,,,,,,,
5011000003500,,,,,,,,,,,,,,
5011000003505,,,,,,,,,,,,,,
5011000003508,,,,,,,,,,,,,,
5011000003525,,,,,,,,,,,,,,
5011000003531,,,,,,,,,,,,,,
5011000003548,,,,,,,,,,,,,,
5011000003621,,,,,,,,,,,,,,
5011000003622,,,,,,,,,,,,,,
5011000003661,,,,,,,,,,,,,,
5011000003666,,,,,,,,,,,,,,
5011000003667,,,,,,,,,,,,,,
5011000003668,,,,,,,,,,,,,,
5011000003670,,,,,,,,,,,,,,
5011000003671,,,,,,,,,,,,,,
5011000003672,,,,,,,,,,,,,,
5011000003673,,,,,,,,,,,,,,
5011000003674,,,,,,,,,,,,,,
5011000003675,,,,,,,,,,,,,,
5011000003677,,,,,,,,,,,,,,
5011000003678,,,,,,,,,,,,,,
5011000003684,,,,,,,,,,,,,,
5011000003704,,,,,,,,,,,,,,
5011000003705,,,,,,,,,,,,,,
5011000003722,,,,,,,,,,,,,,
5011000003763,,,,,,,,,,,,,,
5011000003769,,,,,,,,,,,,,,
5011000003784,,,,,,,,,,,,,,
5011000003876,,,,,,,,,,,,,,
5011000003879,,,,,,,,,,,,,,
5011000003891,,,,,,,,,,,,,,
5011000003893,,,,,,,,,,,,,,
5011000003922,,,,,,,,,,,,,,
5011000003994,,,,,,,,,,,,,,
5011000004056,,,,,,,,,,,,,,
5011000004075,,,,,,,,,,,,,,
5011000004088,,,,,,,,,,,,,,
5011000004098,,,,,,,,,,,,,,
5011000004110,,,,,,,,,,,,,,
5011000004200,,,,,,,,,,,,,,
5011000004258,,,,,,,,,,,,,,
5011000004343,,,,,,,,,,,,,,
5011000004394,,,,,,,,,,,,,,
5011000004417,,,,,,,,,,,,,,
5011000004434,,,,,,,,,,,,,,
5011000004456,,,,,,,,,,,,,,
5011000004465,,,,,,,,,,,,,,
5011000004503,,,,,,,,,,,,,,
5011000004610,,,,,,,,,,,,,,
5011000004611,,,,,,,,,,,,,,
5011000004623,,,,,,,,,,,,,,
5011000004633,,,,,,,,,,,,,,
5011000004673,,,,,,,,,,,,,,
5011000004700,,,,,,,,,,,,,,
5011000004714,,,,,,,,,,,,,,
5011000004822,,,,,,,,,,,,,,
5011000004832,,,,,,,,,,,,,,
5011000004867,,,,,,,,,,,,,,
5011000004923,,,,,,,,,,,,,,
5011000005002,,,,,,,,,,,,,,
5011000005053,,,,,,,,,,,,,,
5011000005059,,,,,,,,,,,,,,
5011000005124,,,,,,,,,,,,,,
5011000005141,,,,,,,,,,,,,,
5011000005191,,,,,,,,,,,,,,
5011000005211,,,,,,,,,,,,,,
5011000005218,,,,,,,,,,,,,,
5011000005247,,,,,,,,,,,,,,
5011000005257,,,,,,,,,,,,,,
5011000005262,,,,,,,,,,,,,,
5011000005264,,,,,,,,,,,,,,
5011000005265,,,,,,,,,,,,,,
5011000005266,,,,,,,,,,,,,,
5011000005267,,,,,,,,,,,,,,
5011000005269,,,,,,,,,,,,,,
5011000005270,,,,,,,,,,,,,,
5011000005271,,,,,,,,,,,,,,
5011000005272,,,,,,,,,,,,,,
5011000005273,,,,,,,,,,,,,,
5011000005274,,,,,,,,,,,,,,
5011000005275,,,,,,,,,,,,,,
5011000005276,,,,,,,,,,,,,,
5011000005277,,,,,,,,,,,,,,
5011000005325,,,,,,,,,,,,,,
5011000005361,,,,,,,,,,,,,,
5011000005395,,,,,,,,,,,,,,
5011000005399,,,,,,,,,,,,,,
5011000005404,,,,,,,,,,,,,,
5011000005405,,,,,,,,,,,,,,
5011000005476,,,,,,,,,,,,,,
5011000005508,,,,,,,,,,,,,,
5011000005603,,,,,,,,,,,,,,
5011000005667,,,,,,,,,,,,,,
5011000005826,,,,,,,,,,,,,,
5011000005886,,,,,,,,,,,,,,
5011000005890,,,,,,,,,,,,,,
5011000005932,,,,,,,,,,,,,,
5011000005965,,,,,,,,,,,,,,
5011000005971,,,,,,,,,,,,,,
5011000005999,,,,,,,,,,,,,,
5011000006005,,,,,,,,,,,,,,
5011000006075,,,,,,,,,,,,,,
5011000006244,,,,,,,,,,,,,,
5011000006253,,,,,,,,,,,,,,
5011000006255,,,,,,,,,,,,,,
5011000006345,,,,,,,,,,,,,,
5011000006367,,,,,,,,,,,,,,
5011000006378,,,,,,,,,,,,,,
5011000006383,,,,,,,,,,,,,,
5011000006394,,,,,,,,,,,,,,
5011000006397,,,,,,,,,,,,,,
5011000006459,,,,,,,,,,,,,,
5011000006463,,,,,,,,,,,,,,
5011000006566,,,,,,,,,,,,,,
5011000006571,,,,,,,,,,,,,,
5011000006608,,,,,,,,,,,,,,
5011000006615,,,,,,,,,,,,,,
5011000006682,,,,,,,,,,,,,,
5011000006829,,,,,,,,,,,,,,
5011000007006,,,,,,,,,,,,,,
5011000007027,,,,,,,,,,,,,,
5011000007080,,,,,,,,,,,,,,
5011000007249,,,,,,,,,,,,,,
5011000007336,,,,,,,,,,,,,,
5011000007367,,,,,,,,,,,,,,
5011000007500,,,,,,,,,,,,,,
5011000007582,,,,,,,,,,,,,,
5011000007605,,,,,,,,,,,,,,
5011000007634,,,,,,,,,,,,,,
5011000007768,,,,,,,,,,,,,,
5011000007773,,,,,,,,,,,,,,
5011000007916,,,,,,,,,,,,,,
5011000007995,,,,,,,,,,,,,,
5011000008225,,,,,,,,,,,,,,
5011000008227,,,,,,,,,,,,,,
5011000008401,,,,,,,,,,,,,,
5011000008591,,,,,,,,,,,,,,
5011000008717,,,,,,,,,,,,,,
5011000008775,,,,,,,,,,,,,,
5011000008857,,,,,,,,,,,,,,
5011000008875,,,,,,,,,,,,,,
5011000009025,,,,,,,,,,,,,,
5011000009035,,,,,,,,,,,,,,
5011000009048,,,,,,,,,,,,,,
5011000009073,,,,,,,,,,,,,,
5011000009075,,,,,,,,,,,,,,
5011000009087,,,,,,,,,,,,,,
5011000009237,,,,,,,,,,,,,,
5011000009245,,,,,,,,,,,,,,
5011000009265,,,,,,,,,,,,,,
5011000009267,,,,,,,,,,,,,,
5011000009393,,,,,,,,,,,,,,
5011000009400,,,,,,,,,,,,,,
5011000009402,,,,,,,,,,,,,,
5011000009467,,,,,,,,,,,,,,
5011000009583,,,,,,,,,,,,,,
5011000009584,,,,,,,,,,,,,,
5011000009590,,,,,,,,,,,,,,
5011000009594,,,,,,,,,,,,,,
5011000009629,,,,,,,,,,,,,,
5011000009633,,,,,,,,,,,,,,
5011000009655,,,,,,,,,,,,,,
5011000009661,,,,,,,,,,,,,,
5011000009793,,,,,,,,,,,,,,
5011000009838,,,,,,,,,,,,,,
5011000009870,,,,,,,,,,,,,,
5011000009980,,,,,,,,,,,,,,
5011000010007,,,,,,,,,,,,,,
5011000010071,,,,,,,,,,,,,,
5011000010181,,,,,,,,,,,,,,
5011000010217,,,,,,,,,,,,,,
5011000010242,,,,,,,,,,,,,,
5011000010249,,,,,,,,,,,,,,
5011000010264,,,,,,,,,,,,,,
5011000010379,,,,,,,,,,,,,,
5011000010412,,,,,,,,,,,,,,
5011000010429,,,,,,,,,,,,,,
5011000010445,,,,,,,,,,,,,,
5011000010457,,,,,,,,,,,,,,
5011000010584,,,,,,,,,,,,,,
5011000010595,,,,,,,,,,,,,,
5011000010603,,,,,,,,,,,,,,
5011000010630,,,,,,,,,,,,,,
5011000010651,,,,,,,,,,,,,,
5011000010662,,,,,,,,,,,,,,
5011000010664,,,,,,,,,,,,,,
5011000010676,,,,,,,,,,,,,,
5011000010814,,,,,,,,,,,,,,
5011000010824,,,,,,,,,,,,,,
5011000010825,,,,,,,,,,,,,,
5011000010830,,,,,,,,,,,,,,
5011000010841,,,,,,,,,,,,,,
5011000010845,,,,,,,,,,,,,,
5011000010846,,,,,,,,,,,,,,
5011000010847,,,,,,,,,,,,,,
5011000010848,,,,,,,,,,,,,,
5011000010851,,,,,,,,,,,,,,
5011000010859,,,,,,,,,,,,,,
5011000010862,,,,,,,,,,,,,,
5011000010939,,,,,,,,,,,,,,
5011000010941,,,,,,,,,,,,,,
5011000010945,,,,,,,,,,,,,,
5011000010947,,,,,,,,,,,,,,
5011000010971,,,,,,,,,,,,,,
5011000010974,,,,,,,,,,,,,,
5011000010983,,,,,,,,,,,,,,
5011000011001,,,,,,,,,,,,,,
5011000011033,,,,,,,,,,,,,,
5011000011056,,,,,,,,,,,,,,
5011000011126,,,,,,,,,,,,,,
5011000011129,,,,,,,,,,,,,,
5011000011166,,,,,,,,,,,,,,
5011000011188,,,,,,,,,,,,,,
5011000011226,,,,,,,,,,,,,,
5011000011228,,,,,,,,,,,,,,
5011000011230,,,,,,,,,,,,,,
5011000011253,,,,,,,,,,,,,,
5011000011267,,,,,,,,,,,,,,
5011000011329,,,,,,,,,,,,,,
5011000011339,,,,,,,,,,,,,,
5011000011568,,,,,,,,,,,,,,
5011000011583,,,,,,,,,,,,,,
5011000011725,,,,,,,,,,,,,,
5011000011926,,,,,,,,,,,,,,
5011000011942,,,,,,,,,,,,,,
5011000011982,,,,,,,,,,,,,,
5011000012002,,,,,,,,,,,,,,
5011000012012,,,,,,,,,,,,,,
5011000012037,,,,,,,,,,,,,,
5011000012038,,,,,,,,,,,,,,
5011000012048,,,,,,,,,,,,,,
5011000012105,,,,,,,,,,,,,,
5011000012113,,,,,,,,,,,,,,
5011000012120,,,,,,,,,,,,,,
5011000012134,,,,,,,,,,,,,,
5011000012160,,,,,,,,,,,,,,
5011000012175,,,,,,,,,,,,,,
5011000012184,,,,,,,,,,,,,,
5011000012198,,,,,,,,,,,,,,
5011000012202,,,,,,,,,,,,,,
5011000012235,,,,,,,,,,,,,,
5011000012237,,,,,,,,,,,,,,
5011000012246,,,,,,,,,,,,,,
5011000012262,,,,,,,,,,,,,,
5011000012270,,,,,,,,,,,,,,
5011000012314,,,,,,,,,,,,,,
5011000012326,,,,,,,,,,,,,,
5011000012344,,,,,,,,,,,,,,
5011000012355,,,,,,,,,,,,,,
5011000012365,,,,,,,,,,,,,,
5011000012367,,,,,,,,,,,,,,
5011000012373,,,,,,,,,,,,,,
5011000012377,,,,,,,,,,,,,,
5011000012380,,,,,,,,,,,,,,
5011000012391,,,,,,,,,,,,,,
5011000012393,,,,,,,,,,,,,,
5011000012399,,,,,,,,,,,,,,
5011000012400,,,,,,,,,,,,,,
5011000012417,,,,,,,,,,,,,,
5011000012423,,,,,,,,,,,,,,
5011000012491,,,,,,,,,,,,,,
5011000012492,,,,,,,,,,,,,,
5011000012493,,,,,,,,,,,,,,
5011000012516,,,,,,,,,,,,,,
5011000012552,,,,,,,,,,,,,,
5011000012572,,,,,,,,,,,,,,
5011000012600,,,,,,,,,,,,,,
5011000012601,,,,,,,,,,,,,,
5011000012612,,,,,,,,,,,,,,
5011000012615,,,,,,,,,,,,,,
5011000012631,,,,,,,,,,,,,,
5011000012639,,,,,,,,,,,,,,
5011000012671,,,,,,,,,,,,,,
5011000012674,,,,,,,,,,,,,,
5011000012675,,,,,,,,,,,,,,
5011000012677,,,,,,,,,,,,,,
5011000012681,,,,,,,,,,,,,,
5011000012715,,,,,,,,,,,,,,
5011000012717,,,,,,,,,,,,,,
5011000012719,,,,,,,,,,,,,,
5011000012721,,,,,,,,,,,,,,
5011000012746,,,,,,,,,,,,,,
5011000012750,,,,,,,,,,,,,,
5011000012761,,,,,,,,,,,,,,
5011000012780,,,,,,,,,,,,,,
5011000012801,,,,,,,,,,,,,,
5011000012809,,,,,,,,,,,,,,
5011000012844,,,,,,,,,,,,,,
5011000012897,,,,,,,,,,,,,,
5011000012919,,,,,,,,,,,,,,
5011000012925,,,,,,,,,,,,,,
5011000012927,,,,,,,,,,,,,,
5011000012930,,,,,,,,,,,,,,
5011000012962,,,,,,,,,,,,,,
5011000012973,,,,,,,,,,,,,,
5011000013024,,,,,,,,,,,,,,
5011000013034,,,,,,,,,,,,,,
5011000013035,,,,,,,,,,,,,,
5011000013053,,,,,,,,,,,,,,
5011000013069,,,,,,,,,,,,,,
5011000013089,,,,,,,,,,,,,,
5011000013092,,,,,,,,,,,,,,
5011000013114,,,,,,,,,,,,,,
5011000013115,,,,,,,,,,,,,,
5011000013119,,,,,,,,,,,,,,
5011000013123,,,,,,,,,,,,,,
5011000013178,,,,,,,,,,,,,,
5011000013180,,,,,,,,,,,,,,
5011000013183,,,,,,,,,,,,,,
5011000013187,,,,,,,,,,,,,,
5011000013197,,,,,,,,,,,,,,
5011000013215,,,,,,,,,,,,,,
5011000013243,,,,,,,,,,,,,,
5011000013252,,,,,,,,,,,,,,
5011000013262,,,,,,,,,,,,,,
5011000013269,,,,,,,,,,,,,,
5011000013284,,,,,,,,,,,,,,
5011000013288,,,,,,,,,,,,,,
5011000013315,,,,,,,,,,,,,,
5011000013324,,,,,,,,,,,,,,
5011000013328,,,,,,,,,,,,,,
5011000013345,,,,,,,,,,,,,,
5011000013378,,,,,,,,,,,,,,
5011000013384,,,,,,,,,,,,,,
5011000013418,,,,,,,,,,,,,,
5011000013426,,,,,,,,,,,,,,
5011000013458,,,,,,,,,,,,,,
5011000013492,,,,,,,,,,,,,,
5011000013524,,,,,,,,,,,,,,
5011000013528,,,,,,,,,,,,,,
5011000013545,,,,,,,,,,,,,,
5011000013558,,,,,,,,,,,,,,
5011000013579,,,,,,,,,,,,,,
5011000013591,,,,,,,,,,,,,,
5011000013619,,,,,,,,,,,,,,
5011000013620,,,,,,,,,,,,,,
5011000013621,,,,,,,,,,,,,,
5011000013642,,,,,,,,,,,,,,
5011000013672,,,,,,,,,,,,,,
5011000013701,,,,,,,,,,,,,,
5011000013714,,,,,,,,,,,,,,
5011000013719,,,,,,,,,,,,,,
5011000013728,,,,,,,,,,,,,,
5011000013736,,,,,,,,,,,,,,
5011000013741,,,,,,,,,,,,,,
5011000013743,,,,,,,,,,,,,,
5011000013746,,,,,,,,,,,,,,
5011000013758,,,,,,,,,,,,,,
5011000013760,,,,,,,,,,,,,,
5011000013785,,,,,,,,,,,,,,
5011000013811,,,,,,,,,,,,,,
5011000013840,,,,,,,,,,,,,,
5011000013853,,,,,,,,,,,,,,
5011000013855,,,,,,,,,,,,,,
5011000013863,,,,,,,,,,,,,,
5011000013867,,,,,,,,,,,,,,
5011000013869,,,,,,,,,,,,,,
5011000013872,,,,,,,,,,,,,,
5011000013884,,,,,,,,,,,,,,
5011000013892,,,,,,,,,,,,,,
5011000013893,,,,,,,,,,,,,,
5011000013926,,,,,,,,,,,,,,
5011000013931,,,,,,,,,,,,,,
5011000013932,,,,,,,,,,,,,,
5011000013946,,,,,,,,,,,,,,
5011000013955,,,,,,,,,,,,,,
5011000013977,,,,,,,,,,,,,,
5011000013982,,,,,,,,,,,,,,
5011000013995,,,,,,,,,,,,,,
5011000014010,,,,,,,,,,,,,,
5011000014016,,,,,,,,,,,,,,
5011000014021,,,,,,,,,,,,,,
5011000014040,,,,,,,,,,,,,,
5011000014052,,,,,,,,,,,,,,
5011000014064,,,,,,,,,,,,,,
5011000014073,,,,,,,,,,,,,,
5011000014077,,,,,,,,,,,,,,
5011000014079,,,,,,,,,,,,,,
5011000014084,,,,,,,,,,,,,,
5011000014096,,,,,,,,,,,,,,
5011000014103,,,,,,,,,,,,,,
5011000014108,,,,,,,,,,,,,,
5011000014120,,,,,,,,,,,,,,
5011000014139,,,,,,,,,,,,,,
5011000014146,,,,,,,,,,,,,,
5011000014157,,,,,,,,,,,,,,
5011000014168,,,,,,,,,,,,,,
5011000014176,,,,,,,,,,,,,,
5011000014184,,,,,,,,,,,,,,
5011000014187,,,,,,,,,,,,,,
5011000014194,,,,,,,,,,,,,,
5011000014219,,,,,,,,,,,,,,
5011000014224,,,,,,,,,,,,,,
5011000014226,,,,,,,,,,,,,,
5011000014235,,,,,,,,,,,,,,
5011000014238,,,,,,,,,,,,,,
5011000014243,,,,,,,,,,,,,,
5011000014247,,,,,,,,,,,,,,
5011000014256,,,,,,,,,,,,,,
5011000014261,,,,,,,,,,,,,,
5011000014268,,,,,,,,,,,,,,
5011000014272,,,,,,,,,,,,,,
5011000014294,,,,,,,,,,,,,,
5011000014304,,,,,,,,,,,,,,
5011000014319,,,,,,,,,,,,,,
5011000014322,,,,,,,,,,,,,,
5011000014323,,,,,,,,,,,,,,
5011000014342,,,,,,,,,,,,,,
5011000014399,,,,,,,,,,,,,,
5011000014404,,,,,,,,,,,,,,
5011000014407,,,,,,,,,,,,,,
5011000014408,,,,,,,,,,,,,,
5011000014410,,,,,,,,,,,,,,
5011000014412,,,,,,,,,,,,,,
5011000014424,,,,,,,,,,,,,,
5011000014449,,,,,,,,,,,,,,
5011000014466,,,,,,,,,,,,,,
5011000014467,,,,,,,,,,,,,,
5011000014471,,,,,,,,,,,,,,
5011000014478,,,,,,,,,,,,,,
5011000014495,,,,,,,,,,,,,,
5011000014498,,,,,,,,,,,,,,
5011000014527,,,,,,,,,,,,,,
5011000014530,,,,,,,,,,,,,,
5011000014531,,,,,,,,,,,,,,
5011000014555,,,,,,,,,,,,,,
5011000014556,,,,,,,,,,,,,,
5011000014566,,,,,,,,,,,,,,
5011000014585,,,,,,,,,,,,,,
5011000014587,,,,,,,,,,,,,,
5011000014593,,,,,,,,,,,,,,
5011000014602,,,,,,,,,,,,,,
5011000014643,,,,,,,,,,,,,,
5011000014673,,,,,,,,,,,,,,
5011000014675,,,,,,,,,,,,,,
5011000014685,,,,,,,,,,,,,,
5011000014701,,,,,,,,,,,,,,
5011000014748,,,,,,,,,,,,,,
5011000014766,,,,,,,,,,,,,,
5011000014780,,,,,,,,,,,,,,
5011000014790,,,,,,,,,,,,,,
5011000014798,,,,,,,,,,,,,,
5011000014803,,,,,,,,,,,,,,
5011000014808,,,,,,,,,,,,,,
5011000014858,,,,,,,,,,,,,,
5011000014875,,,,,,,,,,,,,,
5011000014880,,,,,,,,,,,,,,
5011000014889,,,,,,,,,,,,,,
5011000014919,,,,,,,,,,,,,,
5011000014928,,,,,,,,,,,,,,
5011000014929,,,,,,,,,,,,,,
5011000014930,,,,,,,,,,,,,,
5011000014932,,,,,,,,,,,,,,
5011000014943,,,,,,,,,,,,,,
5011000014956,,,,,,,,,,,,,,
5011000014965,,,,,,,,,,,,,,
5011000014967,,,,,,,,,,,,,,
5011000014969,,,,,,,,,,,,,,
5011000014970,,,,,,,,,,,,,,
5011000014972,,,,,,,,,,,,,,
5011000014986,,,,,,,,,,,,,,
5011000014990,,,,,,,,,,,,,,
5011000015003,,,,,,,,,,,,,,
5011000015018,,,,,,,,,,,,,,
5011000015024,,,,,,,,,,,,,,
5011000015030,,,,,,,,,,,,,,
5011000015034,,,,,,,,,,,,,,
5011000015078,,,,,,,,,,,,,,
5011000015083,,,,,,,,,,,,,,
5011000015093,,,,,,,,,,,,,,
5011000015097,,,,,,,,,,,,,,
5011000015116,,,,,,,,,,,,,,
5011000015132,,,,,,,,,,,,,,
5011000015145,,,,,,,,,,,,,,
5011000015147,,,,,,,,,,,,,,
5011000015148,,,,,,,,,,,,,,
5011000015150,,,,,,,,,,,,,,
5011000015155,,,,,,,,,,,,,,
5011000015170,,,,,,,,,,,,,,
5011000015174,,,,,,,,,,,,,,
5011000015176,,,,,,,,,,,,,,
5011000015209,,,,,,,,,,,,,,
5011000015221,,,,,,,,,,,,,,
5011000015238,,,,,,,,,,,,,,
5011000015241,,,,,,,,,,,,,,
5011000015244,,,,,,,,,,,,,,
5011000015250,,,,,,,,,,,,,,
5011000015259,,,,,,,,,,,,,,
5011000015260,,,,,,,,,,,,,,
5011000015267,,,,,,,,,,,,,,
5011000015280,,,,,,,,,,,,,,
5011000015294,,,,,,,,,,,,,,
5011000015332,,,,,,,,,,,,,,
5011000015336,,,,,,,,,,,,,,
5011000015337,,,,,,,,,,,,,,
5011000015338,,,,,,,,,,,,,,
5011000015341,,,,,,,,,,,,,,
5011000015342,,,,,,,,,,,,,,
5011000015371,,,,,,,,,,,,,,
5011000015381,,,,,,,,,,,,,,
5011000015382,,,,,,,,,,,,,,
5011000015389,,,,,,,,,,,,,,
5011000015391,,,,,,,,,,,,,,
5011000015394,,,,,,,,,,,,,,
5011000015398,,,,,,,,,,,,,,
5011000015408,,,,,,,,,,,,,,
5011000015450,,,,,,,,,,,,,,
5011000015455,,,,,,,,,,,,,,
5011000015492,,,,,,,,,,,,,,
5011000015494,,,,,,,,,,,,,,
5011000015498,,,,,,,,,,,,,,
5011000015515,,,,,,,,,,,,,,
5011000015529,,,,,,,,,,,,,,
5011000015533,,,,,,,,,,,,,,
5011000015543,,,,,,,,,,,,,,
5011000015544,,,,,,,,,,,,,,
5011000015555,,,,,,,,,,,,,,
5011000015562,,,,,,,,,,,,,,
5011000015573,,,,,,,,,,,,,,
5011000015607,,,,,,,,,,,,,,
5011000015630,,,,,,,,,,,,,,
5011000015641,,,,,,,,,,,,,,
5011000015676,,,,,,,,,,,,,,
5011000015684,,,,,,,,,,,,,,
5011000015690,,,,,,,,,,,,,,
5011000015693,,,,,,,,,,,,,,
5011000015703,,,,,,,,,,,,,,
5011000015708,,,,,,,,,,,,,,
5011000015722,,,,,,,,,,,,,,
5011000015736,,,,,,,,,,,,,,
5011000015738,,,,,,,,,,,,,,
5011000015765,,,,,,,,,,,,,,
